Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
183	93	0	2.90305624	101324.892	101324.888	101324.879	101324.899	0.0157146154	0.154108762	0	100	0	0	3
184	93	0	2.91891994	101324.891	101324.888	101324.879	101324.899	0.0153131034	0.154108762	0	100	0	0	3
185	94	0	2.93478363	101324.891	101324.888	101324.879	101324.899	0.0149201603	0.154108762	0	100	0	0	3
186	94	0	2.95064733	101324.89	101324.888	101324.879	101324.898	0.01447171	0.154108762	0	100	0	0	3
187	95	0	2.96651102	101324.889	101324.887	101324.879	101324.898	0.014005946	0.154108762	0	100	0	0	3
188	95	0	2.98237472	101324.887	101324.887	101324.879	101324.896	0.0135475246	0.154108762	0	100	0	0	3
189	96	0	2.99823841	101324.886	101324.887	101324.879	101324.894	0.0130269355	0.154108762	0	100	0	0	3
190	96	0	3.01410211	101324.884	101324.886	101324.879	101324.893	0.0124842922	0.154108762	0	100	0	0	3
191	97	0	3.0299658	101324.883	101324.886	101324.879	101324.892	0.0118976983	0.154108762	0	100	0	0	3
192	98	0	3.0458295	101324.881	101324.886	101324.879	101324.892	0.0112418131	0.154108762	0	100	0	0	3
193	98	0	3.06169319	101324.881	101324.886	101324.879	101324.892	0.0105587398	0.154108762	0	100	0	0	3
194	99	0	3.07755689	101324.88	101324.885	101324.879	101324.892	0.00986589427	0.154108762	0	100	0	0	3
195	99	0	3.09342058	101324.879	101324.885	101324.879	101324.892	0.00916238308	0.154108762	0	100	0	0	3
196	100	0	3.10928428	101324.879	101324.885	101324.879	101324.892	0.00849345393	0.154108762	0	100	0	0	3
197	100	0	3.12514798	101324.88	101324.885	101324.879	101324.892	0.00779304493	0.154108762	0	100	0	0	3
198	101	0	3.14101167	101324.88	101324.885	101324.879	101324.892	0.0071332705	0.154108762	0	100	0	0	3
199	101	0	3.15687537	101324.88	101324.885	101324.879	101324.892	0.00653635401	0.154108762	0	100	0	0	3
200	102	0	3.17273906	101324.881	101324.885	101324.879	101324.892	0.00602784967	0.154108762	0	100	0	0	3
201	103	0	3.18860276	101324.882	101324.885	101324.879	101324.892	0.00558668772	0.154108762	0	100	0	0	3
202	103	0	3.20446645	101324.883	101324.885	101324.879	101324.892	0.0052597808	0.154108762	0	100	0	0	3
203	104	0	3.22033015	101324.884	101324.886	101324.879	101324.892	0.00498611403	0.154108762	0	100	0	0	3
204	104	0	3.23619384	101324.885	101324.886	101324.879	101324.892	0.00482104733	0.154108762	0	100	0	0	3
205	105	0	3.25205754	101324.887	101324.886	101324.879	101324.892	0.00468145312	0.154108762	0	100	0	0	3
206	106	0	3.26792123	101324.888	101324.886	101324.879	101324.892	0.0045569395	0.154108762	0	100	0	0	3
207	106	0	3.28378493	101324.888	101324.886	101324.879	101324.892	0.00444103494	0.154108762	0	100	0	0	3
208	107	0	3.29964862	101324.886	101324.886	101324.879	101324.892	0.00431370783	0.154108762	0	100	0	0	3
209	107	0	3.31551232	101324.885	101324.886	101324.879	101324.892	0.00417151646	0.154108762	0	100	0	0	3
210	108	0	3.33137601	101324.883	101324.885	101324.879	101324.892	0.00402542581	0.154108762	0	100	0	0	3
211	108	0	3.34723971	101324.881	101324.885	101324.879	101324.892	0.003860825	0.154108762	0	100	0	0	3
212	109	0	3.3631034	101324.879	101324.885	101324.879	101324.892	0.00410986373	0.154108762	0	100	0	0	3
213	110	0	3.3789671	101324.877	101324.884	101324.877	101324.892	0.00438695768	0.154108762	0	100	0	0	3
214	110	0	3.3948308	101324.875	101324.884	101324.875	101324.892	0.00471109967	0.154108762	0	100	0	0	3
215	111	0	3.41069449	101324.872	101324.883	101324.872	101324.891	0.00510450131	0.154108762	0	100	0	0	3
216	111	0	3.42655819	101324.871	101324.882	101324.871	101324.891	0.00547897469	0.154108762	0	100	0	0	3
217	112	0	3.44242188	101324.87	101324.882	101324.87	101324.89	0.0058523491	0.154108762	0	100	0	0	3
218	112	0	3.45828558	101324.869	101324.881	101324.869	101324.889	0.00622943032	0.154108762	0	100	0	0	3
219	113	0	3.47414927	101324.868	101324.88	101324.868	101324.888	0.00655727039	0.154108762	0	100	0	0	3
220	114	0	3.49001297	101324.867	101324.88	101324.867	101324.888	0.00684836082	0.154108762	0	100	0	0	3
221	114	0	3.50587666	101324.868	101324.879	101324.867	101324.888	0.00710867002	0.154108762	0	100	0	0	3
222	115	0	3.52174036	101324.868	101324.879	101324.867	101324.888	0.00729711201	0.154108762	0	100	0	0	3
223	115	0	3.53760405	101324.871	101324.878	101324.867	101324.888	0.00745642188	0.154108762	0	100	0	0	3
224	116	0	3.55346775	101324.872	101324.878	101324.867	101324.888	0.00775402325	0.154108762	0	100	0	0	3
225	116	0	3.56933144	101324.873	101324.878	101324.867	101324.888	0.00798807658	0.154108762	0	100	0	0	3
226	117	0	3.58519514	101324.875	101324.878	101324.867	101324.888	0.00813277709	0.154108762	0	100	0	0	3
227	117	0	3.60105883	101324.876	101324.878	101324.867	101324.888	0.00822879047	0.154108762	0	100	0	0	3
228	118	0	3.61692253	101324.878	101324.878	101324.867	101324.888	0.00827348011	0.154108762	0	100	0	0	3
229	118	0	3.63278622	101324.879	101324.878	101324.867	101324.888	0.00827607792	0.154108762	0	100	0	0	3
230	119	0	3.64864992	101324.881	101324.878	101324.867	101324.888	0.00827607792	0.154108762	0	100	0	0	3
231	120	0	3.66451362	101324.882	101324.878	101324.867	101324.888	0.00827607792	0.154108762	0	100	0	0	3
232	120	0	3.68037731	101324.882	101324.878	101324.867	101324.888	0.00827607792	0.154108762	0	100	0	0	3
233	121	0	3.69624101	101324.883	101324.878	101324.867	101324.888	0.00827607792	0.154108762	0	100	0	0	3
234	121	0	3.7121047	101324.883	101324.878	101324.867	101324.888	0.00827607792	0.154108762	0	100	0	0	3
235	122	0	3.7279684	101324.882	101324.878	101324.867	101324.888	0.00827607792	0.154108762	0	100	0	0	3
236	122	0	3.74383209	101324.882	101324.878	101324.867	101324.888	0.00831529865	0.154108762	0	100	0	0	3
237	123	0	3.75969579	101324.881	101324.877	101324.867	101324.888	0.00850183955	0.154108762	0	100	0	0	3
238	123	0	3.77555948	101324.88	101324.877	101324.867	101324.888	0.00875931133	0.154108762	0	100	0	0	3
239	124	0	3.79142318	101324.879	101324.877	101324.867	101324.886	0.00898895484	0.154108762	0	100	0	0	3
240	124	0	3.80728687	101324.877	101324.877	101324.867	101324.885	0.00910988389	0.154108762	0	100	0	0	3
241	125	0	3.82315057	101324.876	101324.876	101324.867	101324.883	0.00916019088	0.154108762	0	100	0	0	3
